4654,579119.433,3044513.917,1545.495,sh
4655,579116.596,3044516.553,1545.237,sh
4656,579119.667,3044527.779,1546.875,sh
4657,579115.923,3044527.015,1546.72,sh
4658,579121.791,3044538.65,1549.155,sh
4659,579119.245,3044541.313,1549.279,sh
4660,579127.91,3044551.662,1550.691,sh
4661,579123.158,3044553.33,1550.667,sh
4662,579123.471,3044564.069,1552.74,sh
4663,579118.252,3044563.401,1552.979,sh
4664,579117.399,3044572.716,1555.039,sh
4665,579112.462,3044572.907,1555.585,sh
4666,579108.851,3044581.62,1557.423,sh
4667,579110.461,3044592.776,1558.193,sh
4668,579106.176,3044592.75,1558.39,sh
4669,579110.582,3044604.847,1557.764,sh
4670,579111.745,3044612.981,1556.559,sh
4671,579107.124,3044613.187,1556.894,sh
4672,579110.439,3044594.731,1558.203,sh
4673,579113.962,3044615.345,1556.04,sh
4674,579109.001,3044616.189,1556.528,sh
4675,579121.096,3044621.301,1554.572,sh
4676,579114.716,3044621.579,1555.531,sh
4677,579127.12,3044625.375,1553.344,sh
4699,579254.053,3044506.187,1678.231,sh
4700,579226.915,3044463.776,1648.078,sh
4701,579233.559,3044461.297,1653.795,sh
4702,579223.456,3044487.376,1636.558,sh
4703,579272.082,3044437.203,1696.594,sh
4704,579272.509,3044436.667,1697.259,sh
4705,579273.4,3044435.965,1697.629,sh
4706,579273.827,3044434.5,1698.496,sh
4707,579266.337,3044427.589,1694.789,sh
4708,579268.207,3044430.96,1693.947,sh
4709,579216.475,3044559.264,1633.155,sh
4710,579218.508,3044559.367,1634.332,sh
4711,579219.923,3044557.722,1636.645,sh
4712,578967.293,3043724.869,1435.461,sh
4713,578959.44,3043724.936,1435.541,sh
4714,578959.507,3043710.004,1435.369,sh
4715,578967.293,3043710.004,1435.369,sh
4716,578967.293,3043717.437,1435.461,sh
4717,578959.474,3043717.47,1435.461,sh
4718,579196.841,3044405.636,1651.161,sh
4719,579196.841,3044405.636,1651.161,sh
4720,579142.496,3044703.726,1549.706,sh
4721,579196.841,3044405.636,1651.161,sh
4722,579235.191,3044116.204,1516.942,sh
4723,579232.97,3044111.371,1517.155,sh
4724,579241.937,3044112.744,1515.715,sh
4725,579238.941,3044109.6,1515.48,sh
4726,579245.136,3044105.493,1514.489,sh
4727,579239.861,3044104.692,1514.09,sh
4728,579242.493,3044101.375,1513.822,sh
4729,579236.721,3044101.702,1513.452,sh
4730,579235.367,3044097.369,1512.912,sh
4731,579231.069,3044100.248,1512.373,sh
4732,579231.442,3044096.549,1512.227,sh
4733,579224.815,3044099.598,1511.077,sh
4734,579224.016,3044095.717,1511.114,sh
4735,579221.005,3044102.514,1510.58,sh
4736,579218.92,3044098.466,1511.096,sh
4737,579215.244,3044108.079,1509.751,sh
4738,579212.561,3044104.265,1510.056,sh
4739,579065.235,3044079.187,1460.481,sh
4740,579071.985,3044076.974,1459.652,sh
4741,579076.134,3044077.622,1459.472,sh
4742,579076.136,3044081.152,1459.44,sh
4743,579087.098,3044078.254,1460.052,sh
4744,579085.821,3044082.503,1459.991,sh
4745,579097.064,3044088.631,1461.395,sh
4746,579092.15,3044088.199,1461.341,sh
4747,579089.956,3044094.345,1462.76,sh
4748,579093.049,3044096.951,1462.881,sh
4749,579091.125,3044105.61,1465.173,sh
4750,579085.851,3044106.471,1464.907,sh
4751,579094.122,3044107.913,1466.489,sh
4752,579091.121,3044113.599,1466.118,sh
4753,579100.257,3044110.129,1467.777,sh
4754,579106.342,3044101.433,1469.535,sh
4755,579108.087,3044105.225,1469.256,sh
4756,579115.163,3044098.934,1470.49,sh
4757,579116.808,3044102.677,1470.46,sh
4758,579125.317,3044102.435,1472.075,sh
4759,579125.051,3044098.603,1472.082,sh
4760,579172.567,3044111.703,1485.47,sh
4761,579175.475,3044115.564,1485.445,sh
4762,579164.447,3044114.713,1486.929,sh
4763,579165.835,3044118.617,1487.022,sh
4764,579156.202,3044117.372,1488.945,sh
4765,579156.944,3044120.71,1489.094,sh
4766,579146.199,3044123.272,1490.924,sh
4767,579149.403,3044125.129,1490.798,sh
4768,579141.436,3044128.797,1492.206,sh
4769,579146.16,3044129.95,1492.214,sh
4770,579142.814,3044135.182,1493.185,sh
4771,579147.394,3044134.117,1493.516,sh
4772,579152.784,3044133.131,1495.122,sh
4773,579149.628,3044138.579,1494.36,sh
4774,579164.146,3044134.263,1497.343,sh
4775,579167.147,3044130.075,1498.251,sh
4776,579175.222,3044134.74,1500.225,sh
4777,579174.585,3044137.948,1500.168,sh
4778,579185.652,3044138.375,1502.678,sh
4779,579188.073,3044134.003,1503.996,sh
4780,579193.489,3044128.218,1506.088,sh
4781,579195.488,3044132.41,1505.631,sh
4782,579199.125,3044124.577,1507.536,sh
4783,579201.72,3044127.736,1507.362,sh
4784,579207.021,3044117.969,1508.98,sh
4785,579209.268,3044120.873,1509.025,sh
4786,579209.981,3044106.579,1509.864,sh
4787,579213.464,3044111.495,1509.765,sh
4788,579213.384,3044103.647,1510.252,sh
4789,579217.063,3044107.14,1510.105,sh
4790,579225.669,3044114.951,1518.842,sh
4791,579227.66,3044120.173,1519.613,sh
4792,579220.02,3044123.541,1520.695,sh
4793,579223.699,3044126.971,1521.728,sh
4794,579217.365,3044133.187,1523,sh
4795,579221.102,3044133.365,1522.897,sh
4796,579212.819,3044141.331,1524.935,sh
4797,579216.263,3044143.583,1525.1,sh
4855,578955.22,3044423.802,1451.143,sh
4856,578970.073,3044468.323,1448.064,sh
4857,578963.323,3044426.963,1440.941,sh
4858,578969.654,3044425.846,1441.153,sh
4859,579287.212,3044351.756,1720.065,sh
4860,579289.152,3044349.212,1719.121,sh
4861,579291.994,3044346.944,1718.552,sh
4862,579294.955,3044344.96,1717.711,sh
4863,579305.316,3044338.867,1714.982,sh
4864,579362.877,3044348.335,1687.618,sh
4865,579360.165,3044347.444,1688.995,sh
4866,579361.17,3044349.515,1691.376,sh
4867,579363.012,3044350.552,1692.072,sh
4868,579359.872,3044349.519,1694.589,sh
4869,579365.815,3044339.935,1684.615,sh
4870,579363.932,3044337.487,1682.889,sh
4871,579366.782,3044336.157,1685.12,sh
4872,579369.435,3044336.375,1687.482,sh
4873,579369.211,3044339.489,1687.34,sh
4874,579367.268,3044344.329,1687.491,sh
4875,579367.765,3044346.858,1687.912,sh
4876,579369.794,3044342.697,1689.309,sh
4877,579373.016,3044340.946,1691.584,sh
4878,579372.361,3044338.509,1690.917,sh
4879,579370.338,3044334.58,1687.555,sh
4880,579371.226,3044335.387,1691.989,sh
4881,579371.098,3044333.251,1692.46,sh
4882,579371.448,3044330.961,1692.53,sh
4883,579372.559,3044333.691,1695.289,sh
4884,579373.131,3044337.157,1692.896,sh
4885,579373.221,3044335.28,1695.038,sh
4886,579374.503,3044334.576,1697.518,sh
4887,579374.978,3044338.437,1696.643,sh
4888,579373.332,3044344.092,1692.521,sh
4889,579374.877,3044343.586,1695.285,sh
4890,579374.985,3044341.825,1696.902,sh
4891,579375.697,3044345.149,1697.042,sh
4892,579375.891,3044341.023,1699.497,sh
4893,579376.226,3044339.954,1700.509,sh
4894,579379.218,3044341.218,1704.477,sh
4895,579380.986,3044339.137,1705.462,sh
4896,579377.638,3044348.163,1700.745,sh
4897,579374.014,3044347.605,1696.034,sh
4898,579370.343,3044351.986,1691.607,sh
4899,579357.789,3044345.011,1692.375,sh
4900,579356.768,3044349.616,1697.651,sh
4901,579357.579,3044352.04,1700.747,sh
4902,579353.256,3044346.655,1693.654,sh
4903,579350.425,3044348.439,1696.932,sh
4904,579351.798,3044350.562,1697.779,sh
4905,579349.757,3044349.656,1698.835,sh
4906,579349.522,3044347.78,1697.408,sh
4907,579346.932,3044349.277,1701.325,sh
4908,579342.857,3044346.735,1702.97,sh
4909,579345.667,3044346.328,1698.972,sh
4910,579346.362,3044344.812,1696.239,sh
4911,579349.492,3044355.201,1704.397,sh
4912,579345.317,3044354.545,1706.58,sh
4913,579342.825,3044353.8,1708.157,sh
4914,579324.849,3044320.658,1690.748,sh
4915,579314.462,3044321.01,1695.038,sh
4916,579305.93,3044313.606,1694.44,sh
4917,579319.379,3044325.8,1697.925,sh
4918,579214.145,3044152.928,1526.965,sh
4919,579210.406,3044152.842,1526.949,sh
4920,579208.739,3044162.23,1528.611,sh
4921,579212.053,3044163.434,1528.589,sh
4922,579202.002,3044170.298,1530.26,sh
4923,579205.94,3044171.637,1529.973,sh
4924,579198.119,3044179.525,1531.499,sh
4925,579195.517,3044177.455,1531.517,sh
4926,579186.763,3044181.385,1533.133,sh
4927,579186.318,3044184.561,1533.465,sh
4928,579179.113,3044184.179,1534.989,sh
4929,579180.381,3044187.302,1535.333,sh
4930,579171.955,3044187.928,1537.036,sh
4931,579171.768,3044192.091,1537.37,sh
4932,579163.333,3044189.919,1539.301,sh
4933,579162.66,3044193.829,1539.662,sh
4934,579155.172,3044190.532,1541.378,sh
4935,579153.298,3044194.183,1542.13,sh
4936,579162.866,3044101.516,1479.175,sh
4937,579161.056,3044096.225,1479.414,sh
4938,579169.959,3044100.562,1481.018,sh
4939,579169.646,3044096.549,1481.454,sh
4940,579177.315,3044098.115,1482.772,sh
4941,579176.246,3044101.99,1482.322,sh
4942,579185.506,3044101.477,1483.583,sh
4943,579179.564,3044106.162,1483.245,sh
4944,579175.149,3044110.489,1484.769,sh
4945,579179.503,3044113.98,1484.811,sh
4946,579009.81,3043861.555,1448.402,sh
4947,579011.957,3043867.182,1450.105,sh
4948,579015.106,3043871.595,1451.33,sh
4949,579016.905,3043876.865,1452.276,sh
4950,579018.399,3043884.322,1454.151,sh
4951,579018.225,3043891.037,1455.779,sh
4952,579016.157,3043899.388,1457.763,sh
4953,578952.73,3043677.828,1430.002,sh
4954,578953.123,3043681.796,1430.54,sh
4955,578952.82,3043686.35,1431.19,sh
4956,578951.983,3043690.729,1431.759,sh
4957,578950.616,3043694.663,1432.365,sh
4958,578949.311,3043698.42,1432.374,sh
4959,578949.636,3043697.129,1432.083,sh
4960,578947.582,3043702.089,1433.043,sh
4961,578946.706,3043706.118,1434.035,sh
4962,578945.992,3043710.522,1434.786,sh
4963,578945.659,3043714.977,1435.662,sh
4964,578945.419,3043718.802,1436.04,sh
4965,578945.421,3043723.572,1436.564,sh
4966,578945.082,3043728.291,1437.159,sh
4967,578944.163,3043732.484,1437.487,sh
4968,578944.012,3043736.96,1437.607,sh
4969,578944.157,3043741.891,1437.534,sh
4970,578944.395,3043747.077,1437.81,sh
4971,578944.983,3043750.615,1437.756,sh
4972,578945.753,3043756.092,1438.612,sh
4973,578945.792,3043760.858,1438.086,sh
4974,578944.833,3043765.843,1437.62,sh
4975,578944.453,3043771.2,1437.948,sh
4976,578944.616,3043776.499,1438.651,sh
4977,578946.314,3043781.889,1439.219,sh
4978,578949.028,3043786.533,1439.577,sh
4979,578953.219,3043789.325,1440.157,sh
4980,578959.624,3043791.198,1440.507,sh
4981,578964.276,3043792.66,1440.721,sh
4982,578969.303,3043794.018,1439.998,sh
4983,578974.226,3043795.652,1439.789,sh
4984,578979.851,3043796.702,1439.61,sh
4985,578985.341,3043797.321,1440.126,sh
4986,578988.614,3043798.641,1440.366,sh
4987,578999.734,3043809.469,1440.916,sh
4988,579003.314,3043812.869,1440.388,sh
4989,579005.062,3043815.925,1440.732,sh
4990,579005.201,3043820.692,1441.226,sh
4991,579004.861,3043824.798,1441.899,sh
4992,579003.885,3043829.094,1442.784,sh
4993,579001.317,3043833.36,1443.636,sh
4994,579001.141,3043838.495,1443.613,sh
4995,579001.449,3043843.439,1443.991,sh
4996,579002.503,3043847.707,1445.094,sh
4997,579003.944,3043852.484,1445.973,sh
4998,579005.03,3043857.279,1447.104,sh
4999,579006.006,3043860.325,1447.55,sh
5000,579006.105,3043864.434,1449.065,sh
5001,579008.194,3043869.86,1450.36,sh
5002,579010.365,3043874.482,1451.362,sh
5003,579012.106,3043878.929,1452.613,sh
5004,579012.989,3043883.441,1453.796,sh
5005,579013.176,3043887.663,1455.04,sh
5006,579012.436,3043892.299,1456.344,sh
5007,579011.066,3043898.331,1457.842,sh
5008,579009.633,3043903.043,1458.883,sh
5009,579008.679,3043907.188,1459.914,sh
5010,579007.848,3043912.109,1460.944,sh
5011,579007.087,3043917.047,1462.126,sh
5012,579006.448,3043921.981,1463.108,sh
5013,579006.535,3043926.973,1463.924,sh
5014,579007.95,3043932.765,1464.611,sh
5015,579012.564,3043937.891,1465.225,sh
5016,579015.51,3043940.184,1465.58,sh
5017,579019.166,3043943.941,1465.942,sh
5018,579021.171,3043947.876,1466.057,sh
5019,579023.168,3043953.222,1466.341,sh
5020,579025.698,3043958.3,1466.383,sh
5021,579029.867,3043963.474,1466.912,sh
5022,579034.103,3043967.088,1467.503,sh
5023,579038.045,3043969.869,1467.654,sh
5024,579041.77,3043973.892,1467.837,sh
5025,579043.431,3043979.737,1468.014,sh
5026,579044.376,3043986.827,1467.996,sh
5027,579045.495,3043992.365,1467.916,sh
5028,579047.637,3043999.286,1467.943,sh
5029,579048.236,3044006.573,1467.622,sh
5030,579048.269,3044013.517,1467.374,sh
5031,579048.205,3044019.94,1467.095,sh
5032,579048.526,3044026.679,1466.852,sh
5033,579048.597,3044033.533,1466.198,sh
5034,579049.196,3044039.032,1465.4,sh
5035,579049.497,3044045.362,1464.546,sh
5036,579049.586,3044053.541,1463.904,sh
5037,579050.567,3044062.657,1463.044,sh
5038,579193.762,3044184.707,1541.415,sh
5039,579191.016,3044203.431,1558.704,sh
5040,579190.148,3044184.392,1540.428,sh
5041,579216.224,3044198.247,1550.554,sh
5042,579238.088,3044141.133,1540.064,sh
5043,579220.752,3044164.402,1540.431,sh
5044,579218.644,3044190.896,1547.358,sh
5045,579194.039,3044178.771,1531.743,sh
5046,579183.901,3044210.906,1572.494,sh
5047,579218.992,3044199.956,1555.258,sh
5048,579235.531,3044149.01,1540.575,sh
5049,579219.903,3044167.798,1540.286,sh
5050,579217.785,3044193.828,1546.591,sh
5051,579191.528,3044194.058,1553.13,sh
5052,579198.837,3044197.259,1549.894,sh
5053,579187.708,3044209.808,1568.695,sh
5054,579229.955,3044153.395,1540.522,sh
5055,579192.265,3044184.958,1543.724,sh
5056,579188.634,3044196.036,1555.327,sh
5057,579190.603,3044206.875,1562.143,sh
5058,579198.406,3044216.211,1569.725,sh
5059,579387.884,3044434.727,1775.796,sh
5060,579390.598,3044436.245,1777.7,sh
5061,579310.278,3044391.411,1743.183,sh
5062,579301.837,3044389.406,1740.266,sh
5063,579312.776,3044393.414,1743.601,sh
5064,579314.836,3044393.848,1744.697,sh
5065,579296.996,3044391.077,1738.095,sh
5066,579319.47,3044396.814,1747.122,sh
5067,579303.241,3044380.09,1740.979,sh
5068,579322.249,3044399.758,1748.787,sh
5069,579310.56,3044381.028,1742.493,sh
5070,579324.609,3044402.578,1749.862,sh
5071,579314.117,3044380.994,1742.893,sh
5072,579326.323,3044404.402,1750.637,sh
5073,579315.68,3044377.814,1741.272,sh
5074,579315.644,3044377.796,1741.155,sh
5075,579327.068,3044395.477,1749.254,sh
5076,579315.773,3044383.598,1743.166,sh
5077,579323.464,3044391.042,1746.776,sh
5078,579318.716,3044385.045,1743.987,sh
5079,579322.833,3044386.958,1745.678,sh
5080,579319.669,3044381.453,1743.065,sh
5081,579325.101,3044384.076,1744.5,sh
5082,579306.219,3044398.987,1741.207,sh
5083,579294.996,3044401.134,1733.893,sh
5084,579303.691,3044395.979,1740.242,sh
5085,579298.625,3044404.578,1734.61,sh
5086,579301.942,3044396.739,1739.371,sh
5087,579301.498,3044407.221,1735.482,sh
5088,579303.265,3044408.806,1736.321,sh
5089,579305.577,3044411.726,1736.535,sh
5090,579300.425,3044394.452,1739.335,sh
5091,579308.859,3044413.955,1737.085,sh
5092,579311.853,3044415.559,1737.893,sh
5093,579298.561,3044394.346,1738.317,sh
5094,579315.418,3044413.209,1740.822,sh
5095,579304.535,3044399.313,1740.28,sh
5096,579314.169,3044411.007,1741.779,sh
5097,579306.407,3044395.914,1741.966,sh
5098,579313.156,3044409.249,1742.31,sh
5099,579306.973,3044391.938,1742.272,sh
5100,579312.016,3044407.06,1742.735,sh
5101,579313.084,3044397.266,1744.282,sh
5102,579309.508,3044406.742,1741.281,sh
5103,579313.416,3044399.835,1744.465,sh
5104,579306.428,3044404.118,1740.367,sh
5105,579314.551,3044403.072,1745.129,sh
5106,579313.586,3044406.552,1743.905,sh
5107,579317.864,3044401.861,1746.916,sh
5108,579317.453,3044408.156,1745.328,sh
5109,579315.072,3044411.818,1741.731,sh
5110,579316.374,3044413.405,1741.207,sh
5111,579315.587,3044417.637,1736.835,sh
5112,579321.081,3044415.31,1741.613,sh
5113,579319.855,3044421.376,1737.063,sh
5114,579322.735,3044417.963,1740.536,sh
5115,579322.228,3044425.025,1737.266,sh
5116,579324.839,3044420.123,1740.93,sh
5117,579327.314,3044419.686,1742.846,sh
5118,579324.288,3044429.433,1738.734,sh
5119,579326.406,3044423.818,1741.031,sh
5120,579328.441,3044427.663,1742.921,sh
5121,579325.922,3044432.53,1739.348,sh
5122,579328.454,3044435.043,1740.402,sh
5123,579330.395,3044426.481,1744.456,sh
5124,579329.368,3044432.862,1741.652,sh
5125,579332.296,3044427.294,1745.835,sh
5126,579330.955,3044430.523,1744.269,sh
5127,579334.092,3044425.049,1747.292,sh
5128,579334.52,3044422.072,1748.715,sh
5129,579331.855,3044419.398,1747.372,sh
5130,579337.64,3044424.109,1750.3,sh
5131,579331.627,3044416.442,1747.702,sh
5132,579339.977,3044424.477,1752.269,sh
5133,579329.973,3044413.342,1747.077,sh
5134,579336.017,3044418.516,1750.987,sh
5135,579326.812,3044411.579,1747.231,sh
5136,579336.124,3044416.205,1751.686,sh
5137,579324.443,3044409.243,1747.839,sh
5138,579333.479,3044414.561,1749.697,sh
5139,579322.369,3044406.03,1748.046,sh
5140,579333.724,3044410.787,1750.069,sh
5141,579324.459,3044407.193,1749.156,sh
5142,579328.844,3044409.72,1749.951,sh
5143,579326.729,3044408.823,1749.369,sh
5144,579331.542,3044430.893,1744.424,sh
5145,579330.95,3044435.314,1740.366,sh
5146,579334.02,3044432.885,1743.289,sh
5147,579336.18,3044436.539,1740.382,sh
5148,579339.183,3044432.469,1744.573,sh
5149,579339.677,3044437.822,1740.812,sh
5150,579344.064,3044433.053,1746.402,sh
5151,579343.429,3044439.11,1741.791,sh
5152,579348.612,3044437.042,1746.916,sh
5153,579345.243,3044441.269,1742.459,sh
5154,579350.755,3044434.242,1749.986,sh
5155,579346.955,3044441.063,1743.805,sh
5156,579347.712,3044433.277,1748.623,sh
5157,579345.967,3044429.798,1749.774,sh
5158,579182.031,3044256.121,1598.417,sh
5159,579184.213,3044254.311,1597.587,sh
5160,579179.185,3044251.844,1593.231,sh
5161,579176.161,3044253.104,1593.211,sh
5162,579209.96,3044243.034,1610.48,sh
5163,579172.518,3044271.136,1598.731,sh
5164,579206.934,3044240.43,1606.713,sh
5165,579204.363,3044247.056,1607.63,sh
5166,579179.053,3044272.514,1603.124,sh
5167,579195.432,3044246.516,1600.714,sh
5168,579181.488,3044274.912,1605.693,sh
5169,579183.11,3044271.977,1605.886,sh
5170,579203.145,3044264.129,1619.459,sh
5171,579179.242,3044253.85,1594.664,sh
5172,579193.572,3044241.959,1596.164,sh
5173,579199.254,3044267.408,1617.628,sh
5174,579193.122,3044267.919,1612.806,sh
5175,579201.021,3044262.093,1615.648,sh
5176,579202.997,3044258.737,1615.193,sh
5177,579194.084,3044245.785,1599.471,sh
5178,579192.92,3044253.027,1602.746,sh
5179,579197.258,3044247.426,1602.632,sh
5180,579192.898,3044257.437,1604.489,sh
5181,579203.605,3044247.263,1607.487,sh
5182,579202.585,3044244.739,1604.838,sh
5183,579200.87,3044244.04,1602.781,sh
5184,579195.736,3044247.694,1601.877,sh
5185,579202.491,3044237.37,1601.443,sh
5186,579203.554,3044233.805,1600.036,sh
5187,579197.358,3044241.082,1597.871,sh
5188,579201.114,3044232.806,1597.878,sh
5189,579198.594,3044237.756,1597.625,sh
5190,579197.975,3044231.947,1594.195,sh
5191,579191.32,3044244.186,1595.609,sh
5192,579195.844,3044230.949,1592.397,sh
5193,579189.195,3044246.028,1595.572,sh
5194,579193.668,3044228.838,1589.59,sh
5195,579185.161,3044247.098,1593.743,sh
5196,579188.239,3044241.869,1591.435,sh
5197,579191.265,3044235.643,1590.183,sh
5198,579183.043,3044242.981,1589.164,sh
5199,579178.735,3044247.223,1590.027,sh
5200,579175.085,3044249.845,1590.125,sh
5201,579169.401,3044234.23,1576.642,sh
5202,579173.718,3044245.203,1586.803,sh
5203,579178.963,3044241.908,1586.271,sh
5204,579158.027,3044239.925,1576.268,sh
5205,579153.953,3044239.188,1574.197,sh
5206,579176.918,3044237.686,1581.869,sh
5207,579171.365,3044239.861,1581.935,sh
5208,579146.102,3044247.741,1573.637,sh
5209,579143.138,3044249.717,1573.666,sh
5210,579169.897,3044240.488,1581.909,sh
5211,579141.576,3044252.316,1574.85,sh
5212,579162.282,3044244.652,1580.938,sh
5213,579135.3,3044258.3,1575.772,sh
5214,579168.642,3044244.521,1584.071,sh
5215,579135.313,3044261.638,1577.95,sh
5216,579171.204,3044246.164,1586.012,sh
5217,579168.581,3044249.654,1586.022,sh
5218,579139.095,3044265.731,1580.684,sh
5219,579164.591,3044251.718,1585.202,sh
5220,579160.347,3044257.413,1585.754,sh
5221,579139.606,3044267.762,1582.295,sh
5222,579143.931,3044267.893,1584.614,sh
5223,579160.136,3044250.892,1581.91,sh
5224,579148.473,3044266.172,1584.625,sh
5225,579155.268,3044251.273,1580.587,sh
5226,579151.672,3044260.388,1583.986,sh
5227,579152.237,3044266.581,1586.615,sh
5228,579172.565,3044256.691,1594.913,sh
5229,579160.409,3044261.85,1588.39,sh
5230,579158.836,3044267.055,1590.127,sh
5231,579161.957,3044266.829,1590.464,sh
5232,579171.668,3044274.546,1601.304,sh
5233,579166.921,3044277.533,1600.98,sh
5234,579170.8,3044259.678,1593.605,sh
5235,579168.021,3044268.422,1595.5,sh
5236,579172.12,3044261.925,1595.644,sh
5237,579171.258,3044269.309,1597.215,sh
5238,579179.499,3044277.327,1606.114,sh
5239,579179.628,3044282.29,1608.987,sh
5240,579177.359,3044286.334,1609.801,sh
5241,579174.675,3044292.182,1611.177,sh
5242,579171.726,3044294.394,1610.261,sh
5243,579169.075,3044282.705,1603.274,sh
5244,579168.149,3044284.217,1603.667,sh
5245,579164.767,3044286.399,1602.081,sh
5246,579165.957,3044290.672,1606.197,sh
5247,579162.553,3044289.07,1601.976,sh
5248,579164.266,3044293.786,1606.684,sh
5249,579178.371,3044292.819,1614.505,sh
5250,579179.767,3044288.548,1616.003,sh
5251,579178.253,3044302.272,1618.531,sh
5252,579174.143,3044305.576,1617.675,sh
5253,579176.814,3044306.651,1621.985,sh
5254,579179.813,3044302.167,1621.796,sh
5255,579183.905,3044295.791,1624.622,sh
5256,579191.275,3044296.871,1632.665,sh
5257,579158.546,3044282.276,1598.47,sh
5258,579155.787,3044288.626,1598.902,sh
5259,579153.331,3044291.858,1598.334,sh
5260,579157.861,3044304.459,1605.022,sh
5261,579161.133,3044305.187,1608.424,sh
5262,579159.273,3044310.735,1608.85,sh
5263,579158.599,3044308.385,1607.101,sh
5264,579151.411,3044318.549,1604.695,sh
5265,579153.311,3044320.629,1606.999,sh
5266,579154.951,3044323.251,1609.65,sh
5267,579162.927,3044324.49,1615.492,sh
5268,579164.945,3044316.903,1614.923,sh
5269,579166.664,3044309.958,1612.812,sh
5270,579168.207,3044305.567,1612.081,sh
5271,579171.138,3044309.018,1615.669,sh
